PaymentID,ReportID,PaymentMethod,PaymentDate,TotalAmount,CompanyPaidAmount,EmployeeDueAmount,PaymentStatus,CompanyCode,PostingDate,Currency,ItemNumber,CostCenter,GLAccount,JournalName,DocumentType,PostingKey,ProfitCenter,Amount,JournalLineDescription,DebitAmount,CreditAmount,FiscalYear,PostedDate,ExchangeRate,ExchangeRateType,ExchangeRateDate,JournalSource,JournalCategory,PrimaryLedger
PAY-4705,8dacb5ba-f05e-4651-88b5-5015772015ea,BankTransfer,2024-03-12T00:00:00,65.42,62.16,3.26,PAID,C003,2025-06-03,INR,ITEM-4705,CC300,500000,JNL-WRITER,DR,50,PC02,1870.74,Ready director crime change image month.,1870.74,0.0,2025,2024-12-31,1.0961,B,2024-12-30,CONCUR,PURCHASE,APAC_LEDGER
PAY-4706,8db04a5d-ec74-420f-9993-b48bf4190564,ExpenseReimbursement,2025-03-08T00:00:00,1285.54,1151.75,133.79,PAID,C001,2024-10-02,USD,ITEM-4706,CC200,400000,JNL-DIFFERENT,DR,50,PC01,1929.68,Rest drug allow certain.,0.0,1929.68,2025,2024-09-22,1.2004,M,2025-07-14,SAP,EXPENSE,APAC_LEDGER
PAY-4707,8db2e75f-bec9-435e-a968-8388d99d432a,ExpenseReimbursement,2024-06-17T00:00:00,270.47,243.67,26.8,PAID,C003,2025-02-19,INR,ITEM-4707,CC300,500000,JNL-LEADER,KR,50,PC03,4961.83,Discuss do total his degree fall.,4961.83,0.0,2025,2025-03-15,0.993,M,2025-08-02,SAP,PURCHASE,CORP_LEDGER
PAY-4708,8dc6515d-a4a1-4f4a-9eca-7b967893694e,CorporateCardSettlement,2024-01-16T00:00:00,973.67,820.77,152.9,PAID,C001,2025-08-01,INR,ITEM-4708,CC300,600000,JNL-SCIENCE,DR,40,PC02,537.99,Including father standard heavy who hope back.,0.0,537.99,2025,2025-06-13,0.8712,M,2025-06-18,WORKDAY,TRAVEL,APAC_LEDGER
PAY-4709,8dcb96dd-9ecb-4dc0-803b-8526cb3bb0ec,BankTransfer,2025-09-06T00:00:00,181.13,146.16,34.97,PAID,C003,2025-07-30,USD,ITEM-4709,CC300,400000,JNL-WITHIN,DR,40,PC01,1590.2,Range evening toward claim step against hear rather.,1590.2,0.0,2025,2024-12-16,0.7846,M,2024-10-21,WORKDAY,EXPENSE,APAC_LEDGER
PAY-4710,8dce9721-22d2-4bc1-82cf-40487d799b8b,CorporateCardSettlement,2024-08-22T00:00:00,271.71,238.9,32.81,PAID,C002,2025-05-15,INR,ITEM-4710,CC300,400000,JNL-PREPARE,DR,50,PC02,4773.01,Simply story collection market stuff.,0.0,4773.01,2025,2025-08-20,0.8061,C,2025-03-31,CONCUR,TRAVEL,APAC_LEDGER
PAY-4711,8dcef583-9ee9-49a8-b007-a91bbb58ebb6,BankTransfer,2024-11-18T00:00:00,281.39,239.33,42.06,PAID,C002,2025-05-29,USD,ITEM-4711,CC100,600000,JNL-MIND,DR,40,PC03,4380.22,Scientist per attack lead outside yard.,4380.22,0.0,2025,2024-11-08,1.4785,B,2025-02-10,CONCUR,PURCHASE,APAC_LEDGER
PAY-4712,8dd319b4-d58a-4f5e-bd02-e1391021b567,BankTransfer,2025-07-24T00:00:00,1139.75,1093.88,45.87,PAID,C003,2025-04-09,USD,ITEM-4712,CC300,500000,JNL-INTEREST,DR,50,PC01,407.67,Under traditional suffer Congress line herself.,0.0,407.67,2025,2025-07-07,1.2071,B,2025-09-09,WORKDAY,PURCHASE,CORP_LEDGER
PAY-4713,8de96781-5f7e-4003-83d6-e26524dc0a4e,BankTransfer,2023-11-24T00:00:00,556.87,541.42,15.45,PAID,C001,2024-12-22,GBP,ITEM-4713,CC100,400000,JNL-RESPONSE,KR,50,PC03,4700.86,And charge state positive service drop.,4700.86,0.0,2025,2025-06-22,0.8295,M,2025-08-23,WORKDAY,PURCHASE,CORP_LEDGER
PAY-4714,8def4238-a2e6-40ee-96c7-b5e31d0777d7,ExpenseReimbursement,2024-09-17T00:00:00,1216.69,1028.44,188.25,PAID,C002,2024-11-03,USD,ITEM-4714,CC100,500000,JNL-DESIGN,DR,50,PC01,2443.86,Maintain result enjoy see everybody strong radio.,0.0,2443.86,2025,2025-06-11,0.9801,C,2025-05-12,CONCUR,PURCHASE,APAC_LEDGER
PAY-4715,8df5b65f-9c01-4220-a4b4-d2b673fe04af,BankTransfer,2025-09-02T00:00:00,227.69,173.48,54.21,PAID,C003,2025-01-10,EUR,ITEM-4715,CC300,600000,JNL-BOOK,SA,50,PC02,4110.41,Call born result.,4110.41,0.0,2025,2025-01-16,1.3755,C,2025-03-23,SAP,TRAVEL,APAC_LEDGER
PAY-4716,8e052631-9b5f-418f-a49e-ba64019b82e6,ExpenseReimbursement,2024-09-26T00:00:00,457.32,366.48,90.84,PAID,C003,2025-06-12,INR,ITEM-4716,CC300,500000,JNL-AVOID,DR,50,PC02,554.25,Here television they many administration give less nothing.,0.0,554.25,2025,2025-02-19,0.9446,M,2025-08-14,CONCUR,TRAVEL,CORP_LEDGER
PAY-4717,8e0c1042-8e91-4fe9-8dd0-a99becf1dfb9,BankTransfer,2025-01-12T00:00:00,1121.51,841.46,280.05,PAID,C002,2025-05-10,INR,ITEM-4717,CC300,400000,JNL-INVOLVE,SA,50,PC01,2665.6,Individual dark American financial rise very majority.,2665.6,0.0,2025,2025-08-26,1.0384,C,2024-12-02,WORKDAY,TRAVEL,CORP_LEDGER
PAY-4718,8e2376be-76d8-482d-b334-4c53603b2fa6,ExpenseReimbursement,2024-09-15T00:00:00,895.79,843.34,52.45,PAID,C001,2025-07-27,INR,ITEM-4718,CC300,600000,JNL-CONTROL,KR,40,PC01,2709.4,End pull right professor us national.,0.0,2709.4,2025,2024-12-21,0.756,M,2024-11-13,SAP,TRAVEL,CORP_LEDGER
PAY-4719,8e31b2ae-974e-4fdc-80c2-b20015353998,ExpenseReimbursement,2024-08-28T00:00:00,1405.92,1260.58,145.34,PAID,C003,2025-01-13,EUR,ITEM-4719,CC300,400000,JNL-SOMEBODY,DR,50,PC02,3844.03,Practice dark fine character site arrive.,3844.03,0.0,2025,2025-04-07,0.9792,M,2025-01-31,WORKDAY,PURCHASE,CORP_LEDGER
PAY-4720,8e33fd56-1ac7-471d-925e-fca65de0987a,ExpenseReimbursement,2025-01-30T00:00:00,1354.03,1349.4,4.63,PAID,C003,2025-06-20,EUR,ITEM-4720,CC100,600000,JNL-AHEAD,DR,50,PC02,4159.76,Lay exist rise.,0.0,4159.76,2025,2025-04-19,0.7211,M,2024-10-19,WORKDAY,TRAVEL,CORP_LEDGER
PAY-4721,8e3dca28-fc12-4f5e-aa78-6989e690573f,BankTransfer,2025-02-26T00:00:00,1159.68,1133.11,26.57,PAID,C002,2024-12-29,INR,ITEM-4721,CC200,500000,JNL-PM,SA,40,PC01,4907.47,Name worry group building husband mission.,4907.47,0.0,2025,2025-01-06,1.2545,B,2024-12-03,SAP,EXPENSE,CORP_LEDGER
PAY-4722,8e572b04-7912-40e8-a29f-b541ec2ff41e,ExpenseReimbursement,2025-10-04T00:00:00,1036.98,970.48,66.5,PAID,C001,2025-04-23,INR,ITEM-4722,CC100,500000,JNL-TROUBLE,KR,40,PC02,2518.69,May successful energy stop whose fund energy mouth.,0.0,2518.69,2025,2025-04-20,1.4894,C,2024-12-31,WORKDAY,PURCHASE,APAC_LEDGER
PAY-4723,8e575b24-754f-47eb-990d-6af0f65b6502,BankTransfer,2024-08-14T00:00:00,564.58,450.28,114.3,PAID,C001,2025-05-13,GBP,ITEM-4723,CC100,500000,JNL-ROLE,DR,50,PC02,3521.51,Kitchen head explain although bar according father onto.,3521.51,0.0,2025,2025-08-14,1.0507,C,2025-06-30,WORKDAY,TRAVEL,CORP_LEDGER
PAY-4724,8e5b64ca-7fb9-4223-bc9b-feaca7a15359,CorporateCardSettlement,2025-08-28T00:00:00,1018.31,870.45,147.86,PAID,C001,2024-10-29,INR,ITEM-4724,CC100,400000,JNL-DINNER,SA,50,PC01,4828.56,Let against production thought artist improve force.,0.0,4828.56,2025,2025-08-22,0.802,C,2025-01-05,SAP,PURCHASE,APAC_LEDGER
PAY-4725,8e5d9a30-0ac1-46b1-95d4-fda30f21c6c0,CorporateCardSettlement,2025-03-25T00:00:00,787.93,765.22,22.71,PAID,C002,2025-07-29,EUR,ITEM-4725,CC100,500000,JNL-FIRST,DR,40,PC01,3436.3,Prepare cell business outside off before.,3436.3,0.0,2025,2025-01-11,1.3294,B,2024-10-12,SAP,TRAVEL,CORP_LEDGER
PAY-4726,8e6f29c0-6f86-4de6-8e80-c54b19092115,CorporateCardSettlement,2024-08-10T00:00:00,1137.34,889.05,248.29,PAID,C001,2025-05-05,INR,ITEM-4726,CC300,600000,JNL-CHALLENGE,DR,50,PC03,2924.43,Traditional news woman drop job.,0.0,2924.43,2025,2025-08-18,1.0724,C,2024-10-23,CONCUR,PURCHASE,CORP_LEDGER
PAY-4727,8e7323df-63ee-4dbd-9bb5-aa22b07e58e7,BankTransfer,2024-05-20T00:00:00,222.83,175.72,47.11,PAID,C003,2024-11-13,USD,ITEM-4727,CC100,500000,JNL-LINE,KR,50,PC03,105.88,Reason stage likely might quite drop reflect.,105.88,0.0,2025,2025-04-05,1.0772,B,2024-11-23,SAP,PURCHASE,APAC_LEDGER
PAY-4728,8e747f6b-a958-4ff9-9c18-e81acf698640,ExpenseReimbursement,2025-08-28T00:00:00,695.65,637.16,58.49,PAID,C003,2024-10-24,INR,ITEM-4728,CC200,400000,JNL-SOURCE,SA,50,PC02,3528.65,Which action this girl argue practice information.,0.0,3528.65,2025,2024-10-18,1.1046,C,2025-03-11,CONCUR,PURCHASE,APAC_LEDGER
PAY-4729,8e754fc2-da56-4528-8725-4b6398ecdf15,ExpenseReimbursement,2025-03-16T00:00:00,87.84,78.35,9.49,PAID,C001,2025-03-15,USD,ITEM-4729,CC200,500000,JNL-STOCK,KR,50,PC01,3336.45,Material me million issue establish stock next.,3336.45,0.0,2025,2025-02-26,0.9694,C,2025-04-25,WORKDAY,EXPENSE,APAC_LEDGER
PAY-4730,8e7cb0e8-26f1-4b99-b67e-2ab572f77951,ExpenseReimbursement,2024-07-01T00:00:00,955.93,786.83,169.1,PAID,C002,2025-01-11,INR,ITEM-4730,CC300,600000,JNL-BEHAVIOR,DR,40,PC01,4954.75,Agency serve this head.,0.0,4954.75,2025,2024-10-28,1.098,C,2025-01-06,SAP,EXPENSE,APAC_LEDGER
PAY-4731,8e86d793-32e9-4d17-9aa9-1b089576d5ec,BankTransfer,2024-09-02T00:00:00,1414.3,1384.44,29.86,PAID,C001,2025-08-07,USD,ITEM-4731,CC100,600000,JNL-EVENT,SA,40,PC03,2951.81,Study you as animal sometimes.,2951.81,0.0,2025,2025-03-27,1.0091,C,2025-02-13,CONCUR,PURCHASE,APAC_LEDGER
PAY-4732,8e8ab511-29e4-4bc4-8796-097ce3d5d9ec,BankTransfer,2023-11-22T00:00:00,921.32,842.39,78.93,PAID,C003,2024-09-29,USD,ITEM-4732,CC200,600000,JNL-FALL,KR,50,PC03,264.65,Identify green national check.,0.0,264.65,2025,2025-03-20,1.0595,C,2025-09-06,SAP,PURCHASE,CORP_LEDGER
PAY-4733,8e8c825e-4902-4c8e-adc3-7f444ac5f368,BankTransfer,2024-10-23T00:00:00,1478.56,1164.87,313.69,PAID,C003,2025-08-21,EUR,ITEM-4733,CC300,400000,JNL-POWER,KR,40,PC01,1590.21,Create glass toward exist us poor leg.,1590.21,0.0,2025,2025-03-12,1.3966,C,2024-09-28,WORKDAY,PURCHASE,APAC_LEDGER
PAY-4734,8e8f7344-d7e7-4a9a-a9db-9fe0993f1ad8,BankTransfer,2023-12-14T00:00:00,406.21,359.28,46.93,PAID,C001,2025-04-11,USD,ITEM-4734,CC200,400000,JNL-GAS,KR,40,PC03,774.82,Yeah country agency wrong.,0.0,774.82,2025,2025-07-11,1.0379,C,2025-05-29,SAP,EXPENSE,APAC_LEDGER
PAY-4735,8e93d8ee-7d3e-4458-8b9d-3d319823dd6a,CorporateCardSettlement,2024-11-22T00:00:00,784.11,605.76,178.35,PAID,C002,2025-06-12,EUR,ITEM-4735,CC300,600000,JNL-RESPONSIBILITY,KR,50,PC03,4485.12,Sea clear far space war idea leg.,4485.12,0.0,2025,2025-07-04,1.1687,B,2025-07-08,CONCUR,TRAVEL,APAC_LEDGER
PAY-4736,8eaa3ef0-ba59-417d-bbc4-046922b47524,BankTransfer,2025-09-06T00:00:00,1399.23,1210.22,189.01,PAID,C002,2025-03-10,INR,ITEM-4736,CC200,600000,JNL-TELEVISION,DR,50,PC03,2965.24,Television training seem law week.,0.0,2965.24,2025,2024-12-05,1.2962,C,2025-06-29,CONCUR,EXPENSE,CORP_LEDGER
PAY-4737,8eb7d818-f7e4-4fdc-8b62-48110a7778a0,CorporateCardSettlement,2024-03-20T00:00:00,1121.62,1044.14,77.48,PAID,C003,2025-02-21,USD,ITEM-4737,CC200,600000,JNL-TRADE,KR,50,PC03,2162.38,If weight easy difference pretty.,2162.38,0.0,2025,2025-08-14,0.9217,C,2025-07-06,CONCUR,PURCHASE,CORP_LEDGER
PAY-4738,8ec7361f-0486-4af4-8d98-04395aa04105,BankTransfer,2025-08-29T00:00:00,898.31,886.73,11.58,PAID,C002,2024-10-28,USD,ITEM-4738,CC100,500000,JNL-FIGHT,DR,50,PC02,4336.48,Yeah policy product trial.,0.0,4336.48,2025,2025-06-24,1.0564,C,2024-09-26,SAP,PURCHASE,APAC_LEDGER
PAY-4739,8eda8f55-71d3-484a-af57-672323b80682,BankTransfer,2024-12-05T00:00:00,1247.42,1171.3,76.12,PAID,C002,2025-05-16,EUR,ITEM-4739,CC200,400000,JNL-BUILDING,SA,40,PC02,1292.52,Significant that positive year manager leg.,1292.52,0.0,2025,2024-12-11,0.8745,C,2025-09-06,WORKDAY,TRAVEL,CORP_LEDGER
PAY-4740,8eeb2d1d-4e87-4bff-8c65-47096cd19cdc,CorporateCardSettlement,2025-05-01T00:00:00,957.62,757.56,200.06,PAID,C002,2024-10-16,EUR,ITEM-4740,CC100,500000,JNL-RECEIVE,KR,50,PC01,3732.24,Rich success plan government their fish maintain.,0.0,3732.24,2025,2024-11-22,1.311,B,2025-05-15,CONCUR,TRAVEL,CORP_LEDGER
PAY-4741,8ef21eec-e80c-448f-ab0c-9b171b995c8c,CorporateCardSettlement,2025-09-23T00:00:00,421.0,388.88,32.12,PAID,C003,2024-10-21,USD,ITEM-4741,CC100,600000,JNL-GIRL,SA,40,PC02,4247.21,Government usually identify alone value happy blood.,4247.21,0.0,2025,2025-07-01,1.2087,B,2025-06-21,WORKDAY,EXPENSE,CORP_LEDGER
PAY-4742,8efbd27c-86b3-4b86-a6ba-f608fc3d4b70,CorporateCardSettlement,2025-04-05T00:00:00,480.92,429.33,51.59,PAID,C003,2024-11-07,EUR,ITEM-4742,CC200,600000,JNL-TERM,DR,50,PC02,2916.92,About campaign common camera read.,0.0,2916.92,2025,2025-03-08,1.1425,M,2025-08-12,WORKDAY,PURCHASE,CORP_LEDGER
PAY-4743,8f0320c3-2cd5-496c-9f10-e83e5bf6a028,CorporateCardSettlement,2025-07-10T00:00:00,1253.06,994.02,259.04,PAID,C002,2025-03-13,INR,ITEM-4743,CC300,400000,JNL-SOCIETY,SA,40,PC01,3382.87,American thought common write skill.,3382.87,0.0,2025,2025-05-09,1.4647,C,2025-08-05,SAP,EXPENSE,CORP_LEDGER
PAY-4744,8f049c1e-6438-435c-84a5-06672b50ae75,ExpenseReimbursement,2024-01-21T00:00:00,1308.46,1039.41,269.05,PAID,C003,2025-02-12,EUR,ITEM-4744,CC300,600000,JNL-PAST,SA,50,PC02,3000.67,Member company young.,0.0,3000.67,2025,2025-06-07,0.7705,C,2024-10-30,CONCUR,PURCHASE,APAC_LEDGER
PAY-4745,8f0eaa93-a6ee-41ed-bc7a-15d341e39a2b,ExpenseReimbursement,2024-09-12T00:00:00,593.92,537.95,55.97,PAID,C002,2025-07-15,GBP,ITEM-4745,CC300,600000,JNL-CUT,KR,40,PC02,2895.52,Provide expect hospital stop marriage along everybody.,2895.52,0.0,2025,2025-06-30,0.7747,B,2024-12-23,SAP,PURCHASE,APAC_LEDGER
PAY-4746,8f102e64-3b2e-4a5f-83c5-6108ca1cdc0d,BankTransfer,2023-11-15T00:00:00,576.45,507.5,68.95,PAID,C001,2024-09-23,USD,ITEM-4746,CC300,600000,JNL-MR,SA,40,PC02,722.78,Blood dark include attention if TV same community.,0.0,722.78,2025,2025-05-07,1.4384,C,2025-01-23,WORKDAY,PURCHASE,CORP_LEDGER
PAY-4747,8f190c7f-a5b8-4bcf-9c09-ea7908a2a075,CorporateCardSettlement,2025-07-07T00:00:00,1229.09,973.08,256.01,PAID,C001,2025-07-02,INR,ITEM-4747,CC200,600000,JNL-ACCOUNT,KR,50,PC03,1615.37,Eat bad crime quite next reason.,1615.37,0.0,2025,2025-08-18,1.3856,B,2025-08-08,WORKDAY,TRAVEL,APAC_LEDGER
PAY-4748,8f1a482b-4ea8-4046-8ca0-f42cf1402284,ExpenseReimbursement,2023-11-25T00:00:00,578.07,560.76,17.31,PAID,C001,2025-03-16,USD,ITEM-4748,CC300,500000,JNL-DEVELOP,SA,40,PC02,2400.67,Forward laugh report political provide mean.,0.0,2400.67,2025,2024-10-22,0.7409,C,2025-01-19,SAP,TRAVEL,CORP_LEDGER
PAY-4749,8f1b5b09-30f2-4762-aa97-21f20d572628,ExpenseReimbursement,2024-07-03T00:00:00,716.98,559.84,157.14,PAID,C002,2025-06-06,EUR,ITEM-4749,CC200,500000,JNL-EDUCATION,DR,40,PC02,1291.03,Would bar check challenge degree room.,1291.03,0.0,2025,2025-08-31,1.3949,C,2025-07-05,CONCUR,EXPENSE,APAC_LEDGER
PAY-4750,8f2143b1-08f5-413d-97a1-76cec7afe72a,BankTransfer,2023-10-31T00:00:00,1440.86,1408.39,32.47,PAID,C001,2025-06-03,EUR,ITEM-4750,CC200,600000,JNL-ABLE,KR,40,PC03,440.01,Civil parent own single.,0.0,440.01,2025,2025-07-18,1.4459,C,2024-11-14,CONCUR,TRAVEL,CORP_LEDGER
PAY-4751,8f3127fb-d1e0-48d2-ae3a-1b351aeb80aa,CorporateCardSettlement,2024-03-19T00:00:00,166.57,138.02,28.55,PAID,C001,2025-07-14,GBP,ITEM-4751,CC300,400000,JNL-BOY,DR,40,PC01,1064.93,Skin rate air.,1064.93,0.0,2025,2025-06-04,0.862,M,2025-01-21,CONCUR,TRAVEL,APAC_LEDGER
PAY-4752,8f362104-61e6-45e8-bf42-9040c8d55293,BankTransfer,2024-04-06T00:00:00,1029.95,810.95,219.0,PAID,C001,2025-03-16,GBP,ITEM-4752,CC100,600000,JNL-DOCTOR,KR,40,PC01,664.52,Court upon concern across fire development behavior.,0.0,664.52,2025,2025-08-21,1.1976,B,2025-09-17,WORKDAY,EXPENSE,CORP_LEDGER
PAY-4753,8f401e73-62f1-403a-89fc-8542a396d51b,ExpenseReimbursement,2024-12-22T00:00:00,1343.55,1083.72,259.83,PAID,C003,2024-11-15,GBP,ITEM-4753,CC200,600000,JNL-FORWARD,KR,50,PC01,3715.8,Amount during yeah onto name explain especially.,3715.8,0.0,2025,2024-10-22,0.7711,C,2025-01-12,SAP,PURCHASE,APAC_LEDGER
PAY-4754,8f40680b-ef1e-4686-aacb-b25a520e8284,CorporateCardSettlement,2024-09-04T00:00:00,1374.54,1075.88,298.66,PAID,C003,2025-06-12,GBP,ITEM-4754,CC200,600000,JNL-PHONE,KR,40,PC03,287.29,Often research young pass.,0.0,287.29,2025,2025-08-31,0.9178,C,2024-09-28,WORKDAY,PURCHASE,APAC_LEDGER
PAY-4755,8f456335-f603-4e1a-ab80-968dfa06ab7d,BankTransfer,2024-12-12T00:00:00,190.52,177.31,13.21,PAID,C002,2025-09-06,INR,ITEM-4755,CC200,400000,JNL-TRIP,SA,50,PC02,3277.09,Thus news way name fill allow.,3277.09,0.0,2025,2024-09-24,1.0881,B,2024-11-03,WORKDAY,EXPENSE,APAC_LEDGER
PAY-4756,8f585538-b0fc-40bc-9bda-a176e1593723,ExpenseReimbursement,2025-10-12T00:00:00,210.7,173.78,36.92,PAID,C001,2024-12-27,EUR,ITEM-4756,CC300,500000,JNL-EDGE,SA,40,PC01,1154.78,Last drive tonight military wear.,0.0,1154.78,2025,2025-01-16,0.7617,M,2025-07-03,CONCUR,PURCHASE,APAC_LEDGER
PAY-4757,8f60878c-fe3c-4ca9-8abe-bb2fc0be425c,BankTransfer,2025-06-06T00:00:00,1328.68,1217.55,111.13,PAID,C001,2024-11-26,GBP,ITEM-4757,CC100,500000,JNL-DAUGHTER,SA,50,PC03,2779.15,Technology positive area notice personal strong.,2779.15,0.0,2025,2025-05-16,0.8314,C,2025-08-13,SAP,PURCHASE,APAC_LEDGER
PAY-4758,8f63419d-df2b-48e5-a845-ce2125db2c10,CorporateCardSettlement,2025-03-14T00:00:00,835.67,662.46,173.21,PAID,C001,2024-10-29,GBP,ITEM-4758,CC300,400000,JNL-SON,KR,40,PC03,3952.48,Bag wide writer energy friend agency assume.,0.0,3952.48,2025,2024-12-11,1.1143,B,2025-03-09,WORKDAY,TRAVEL,CORP_LEDGER
PAY-4759,8f6c4677-9087-4077-8bfa-fd04996a745d,CorporateCardSettlement,2025-06-06T00:00:00,568.55,540.1,28.45,PAID,C001,2025-02-20,GBP,ITEM-4759,CC100,500000,JNL-GUN,SA,40,PC01,1816.02,Create next camera trip drug community.,1816.02,0.0,2025,2025-01-14,1.1385,M,2025-01-27,WORKDAY,PURCHASE,APAC_LEDGER
PAY-4760,8f714769-ad91-427a-b824-e4a76a3b0329,CorporateCardSettlement,2025-07-10T00:00:00,782.95,706.41,76.54,PAID,C001,2025-01-31,USD,ITEM-4760,CC200,600000,JNL-DEFENSE,SA,40,PC03,1152.45,Base above bit to involve may throw.,0.0,1152.45,2025,2024-12-04,1.1827,B,2025-06-05,SAP,TRAVEL,APAC_LEDGER
PAY-4761,8f7c809f-4aba-4cc1-8b58-85e480364364,CorporateCardSettlement,2025-07-29T00:00:00,515.74,388.43,127.31,PAID,C003,2025-02-02,GBP,ITEM-4761,CC300,400000,JNL-COLD,DR,40,PC02,4814.75,Whom similar catch.,4814.75,0.0,2025,2024-12-11,0.9478,B,2025-07-16,WORKDAY,EXPENSE,APAC_LEDGER
PAY-4762,8f7cb8d4-08f3-457c-a790-5e003b60b17b,CorporateCardSettlement,2024-09-02T00:00:00,652.9,635.48,17.42,PAID,C002,2025-07-08,USD,ITEM-4762,CC200,500000,JNL-MONEY,KR,50,PC03,666.74,Skin spend blood pretty natural.,0.0,666.74,2025,2025-07-24,0.9908,B,2025-09-03,SAP,EXPENSE,CORP_LEDGER
PAY-4763,8f855163-9a7d-42c5-a169-260af0aeb4c7,CorporateCardSettlement,2024-12-04T00:00:00,522.96,409.97,112.99,PAID,C002,2025-04-24,GBP,ITEM-4763,CC100,500000,JNL-TONIGHT,SA,40,PC02,795.24,Serious onto special.,795.24,0.0,2025,2024-11-05,1.4666,C,2024-09-18,WORKDAY,PURCHASE,APAC_LEDGER
PAY-4764,8f875602-ae48-47be-b996-beb4a4e5b323,BankTransfer,2025-03-29T00:00:00,610.75,587.82,22.93,PAID,C002,2024-11-27,GBP,ITEM-4764,CC200,400000,JNL-MEMBER,DR,50,PC03,4254.43,Clear agreement ago.,0.0,4254.43,2025,2025-01-31,0.9721,C,2025-05-24,WORKDAY,PURCHASE,APAC_LEDGER
PAY-4765,8f8e7337-6aef-4d7f-91ee-fd687586239f,CorporateCardSettlement,2024-01-26T00:00:00,776.9,710.45,66.45,PAID,C001,2025-07-26,EUR,ITEM-4765,CC300,400000,JNL-LINE,KR,40,PC02,3136.0,Seem method during.,3136.0,0.0,2025,2025-08-31,1.4655,C,2025-02-06,WORKDAY,EXPENSE,APAC_LEDGER
PAY-4766,8f9436f0-ab38-4add-808d-27d95d335621,CorporateCardSettlement,2023-11-29T00:00:00,618.72,613.36,5.36,PAID,C003,2025-09-01,USD,ITEM-4766,CC300,400000,JNL-HERSELF,KR,40,PC01,640.86,Reality easy discover yeah feel player.,0.0,640.86,2025,2025-04-16,0.943,B,2024-11-03,CONCUR,TRAVEL,APAC_LEDGER
PAY-4767,8fa939b6-5b97-4a9f-8ddd-fea557177ddd,ExpenseReimbursement,2024-12-19T00:00:00,1247.53,1006.88,240.65,PAID,C001,2025-01-11,EUR,ITEM-4767,CC300,400000,JNL-SUMMER,KR,50,PC03,825.85,Police put response through.,825.85,0.0,2025,2025-02-22,1.4757,C,2024-09-29,SAP,PURCHASE,CORP_LEDGER
PAY-4768,8fb3251d-8b63-4f42-95f2-fd4c342f9aa3,ExpenseReimbursement,2024-01-29T00:00:00,749.74,610.02,139.72,PAID,C002,2025-07-10,INR,ITEM-4768,CC100,400000,JNL-WOULD,KR,50,PC03,3682.38,Property difficult drug argue ability necessary once.,0.0,3682.38,2025,2025-08-07,0.9488,C,2025-02-05,CONCUR,PURCHASE,APAC_LEDGER
PAY-4769,8fbf9db9-5077-4192-841f-cdc68e1b2861,ExpenseReimbursement,2023-12-13T00:00:00,558.59,479.74,78.85,PAID,C001,2025-01-26,GBP,ITEM-4769,CC100,500000,JNL-ENTIRE,SA,40,PC01,2805.52,North safe story its.,2805.52,0.0,2025,2024-10-05,1.0924,B,2024-10-25,WORKDAY,PURCHASE,APAC_LEDGER
PAY-4770,8fc0b77a-96dd-4812-8ea6-82ec8f020ca1,ExpenseReimbursement,2025-02-02T00:00:00,379.15,332.79,46.36,PAID,C001,2025-07-19,USD,ITEM-4770,CC100,500000,JNL-SUPPORT,SA,50,PC02,1961.74,Better hold she cover enjoy.,0.0,1961.74,2025,2025-06-02,1.4199,C,2025-09-10,CONCUR,PURCHASE,CORP_LEDGER
PAY-4771,8fc2dc90-50bb-408b-a88d-a17ce13f3e6a,ExpenseReimbursement,2025-10-09T00:00:00,863.38,807.0,56.38,PAID,C003,2025-05-25,INR,ITEM-4771,CC100,600000,JNL-HEAD,KR,40,PC02,774.93,Describe friend modern book ever here.,774.93,0.0,2025,2025-06-09,0.8174,B,2025-05-14,WORKDAY,TRAVEL,CORP_LEDGER
PAY-4772,8fc9fc12-ab93-40ad-ba09-0389297eb9ac,BankTransfer,2024-06-25T00:00:00,1448.88,1209.71,239.17,PAID,C002,2024-09-30,USD,ITEM-4772,CC200,500000,JNL-PURPOSE,KR,50,PC03,976.65,Professor hear figure federal.,0.0,976.65,2025,2025-07-15,0.9577,B,2024-12-29,SAP,PURCHASE,APAC_LEDGER
PAY-4773,8fcd93e8-f6b2-4384-af63-6f67f4b82679,ExpenseReimbursement,2024-04-03T00:00:00,14.74,13.62,1.12,PAID,C001,2024-10-21,INR,ITEM-4773,CC200,600000,JNL-LIVE,KR,50,PC03,4901.38,Believe effect he very treatment success.,4901.38,0.0,2025,2025-03-01,0.7284,M,2025-07-31,WORKDAY,PURCHASE,APAC_LEDGER
PAY-4774,8fd93c78-448f-4ddb-b6d4-07137cc25997,ExpenseReimbursement,2024-12-09T00:00:00,472.25,466.8,5.45,PAID,C001,2024-10-28,EUR,ITEM-4774,CC300,500000,JNL-RECOGNIZE,DR,50,PC02,3990.74,Market yard for later party ok.,0.0,3990.74,2025,2025-06-14,1.2265,M,2025-04-16,CONCUR,PURCHASE,CORP_LEDGER
PAY-4775,90214670-64eb-4a59-a7ab-0f32a8dce45b,ExpenseReimbursement,2025-03-15T00:00:00,1093.46,999.22,94.24,PAID,C003,2024-12-04,INR,ITEM-4775,CC200,600000,JNL-ECONOMY,KR,40,PC03,3708.22,Figure second continue subject everything walk painting.,3708.22,0.0,2025,2025-07-11,1.0506,B,2025-07-30,SAP,EXPENSE,APAC_LEDGER
